Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
donner summit camera,"Informational, Commercial",1300,"0.08,0.65,1.00,0.29,0.82,0.29,0.20,0.12,0.02,0.02,0.02,0.05",22,0.00,0.00,"Sitelinks, Image, Video, Related searches",410000
door chime with camera,"Informational, Transactional",1300,"0.50,0.06,0.06,0.06,0.00,0.00,0.00,1.00,0.50,0.06,0.00,0.13",27,2.45,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",21300000
door peephole camera,Commercial,1300,"0.68,0.16,0.52,1.00,0.68,0.68,0.52,0.52,0.52,0.52,0.52,0.84",18,0.51,1.00,"Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products, Ads bottom, Ads middle",2030000
driveway camera,Commercial,1300,"0.81,0.81,0.62,0.62,0.81,0.81,0.81,0.81,0.62,1.00,0.62,0.81",24,2.22,0.85,"Sitelinks, Image, Video, People also ask, Related searches, Popular products, Ads bottom, Ads middle",39800000
drone thermal camera,"Informational, Commercial",1300,"0.29,0.81,1.00,0.29,0.16,0.36,0.13,0.10,0.29,0.13,0.29,0.10",12,0.43,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",9
dslr vs mirrorless camera,Commercial,1300,"0.53,0.53,0.53,0.42,0.42,0.42,0.53,0.67,0.53,0.53,0.78,1.00",30,0.08,0.23,"Sitelinks, AI Overview, Video, People also ask, Related searches",19300000
dsps test proctoring cheating video cameras,Informational,1300,"1.00,0.00",6,0.00,0.00,"Sitelinks, AI Overview, Video",78800
eisenhower tunnel camera,"Informational, Commercial",1300,"0.13,1.00,0.36,0.66,0.66,0.80,0.66,0.44,0.08,0.08,0.04,0.44",6,0.00,0.00,"Image, Video, Related searches",306000
eos camera,"Informational, Transactional",1300,"1.00,0.12,0.12,0.01,0.00,0.54,0.00,0.09,0.43,0.01,0.00,0.00",22,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",58300000
expo-camera,Commercial,1300,"0.20,0.08,0.08,0.20,0.20,1.00,1.00,1.00,1.00,0.82,0.00,0.00",30,0.00,0.00,"Sitelinks, Image pack, Video, Video carousel, Related searches, Popular products",92300000
external camera monitor,"Informational, Transactional",1300,"1.00,0.53,0.68,0.42,0.42,0.53,0.53,0.42,0.26,0.68,0.26,0.26",21,0.42,0.81,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Explore brands, Related searches, Popular products",242000000
feit electric camera,Transactional,1300,"1.00,0.84,0.68,0.68,0.52,0.68,0.68,0.68,0.68,0.68,0.46,0.46",25,0.82,1.00,"Sitelinks, Image pack, Video, People also ask, Related searches, Ads bottom",735000
film camera for beginners,Commercial,1300,"0.19,0.55,0.55,0.83,0.25,0.34,0.25,0.55,0.34,0.19,1.00,0.34",12,0.49,1.00,"Sitelinks, Image, Video, Related searches, Popular products",117000000
film in camera,"Informational, Transactional",1300,"0.03,0.01,0.02,0.10,0.03,1.00,0.19,0.05,0.04,0.03,0.12,0.03",22,0.49,0.95,"Sitelinks, Image, Video, Video carousel, Short videos, Related searches",2220000000
filters for camera,Commercial,1300,"0.36,0.41,0.54,0.54,0.79,0.41,0.36,0.54,0.41,0.41,0.36,1.00",27,1.10,0.44,"Sitelinks, Image, Video, People also ask, Buying guide, Discussions and forums, Explore brands, Related searches, Popular products",863000000
finepix digital camera,"Informational, Transactional",1300,"0.08,0.08,1.00,0.13,0.54,0.10,0.07,0.13,0.07,0.81,0.13,0.03",26,0.17,0.96,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",1860000
first camera ever made,Informational,1300,"1.00,1.00,1.00,1.00,0.80,1.00,0.62,0.80,0.62,0.55,0.62,0.80",27,0.00,0.00,"Sitelinks, AI Overview, Instant answer, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",10
first digital camera,Informational,1300,"0.68,0.68,0.52,0.68,0.52,0.68,0.68,0.68,0.52,0.52,1.00,1.00",11,0.00,0.00,"Sitelinks, AI Overview, Image, Image pack, Video, People also ask, Related searches",7
flood light camera,Commercial,1300,"0.25,0.30,0.25,1.00,0.34,0.45,0.30,0.66,0.66,0.34,0.55,0.55",18,2.18,1.00,"Sitelinks, Image, Discussions and forums, Related searches, Popular products",
florida dot cameras,Informational,1300,"1.00,0.07,0.07,0.28,0.04,0.10,0.07,0.07,0.01,0.07,0.10,0.13",27,0.00,0.00,"Sitelinks, Image, Video, Related searches",16800000
fnaf 1 cameras,"Informational, Transactional",1300,"0.41,0.41,0.41,0.41,0.37,0.30,0.54,0.54,0.67,1.00,0.67,0.41",23,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches",3570000
fnaf cameras,Informational,1300,"0.43,0.52,0.70,0.52,0.83,0.35,0.70,0.43,1.00,1.00,1.00,0.70",27,0.00,0.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, Things to know",17400000
ford bronco backup camera recall,Informational,1300,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.24,0.00,0.00,0.00,0.00",20,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",791000
ford recalls over 1 million vehicles for rearview camera issue,Informational,1300,"1.00,0.00,0.00,0.00,0.00",27,0.00,0.05,"Featured snippet, Sitelinks, Image pack, Video, People also ask, Related searches",118000
fort collins mobile speed radar cameras,Informational,1300,"1.00,0.00,0.00,0.00",28,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, People also ask, Related searches",74
fpv camera,"Informational, Transactional",1300,"1.00,0.77,1.00,0.77,1.00,1.00,1.00,1.00,1.00,0.68,1.00,0.77",21,0.25,0.93,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches, Popular products",16300000
fujifilm digital camera xf1,"Informational, Transactional",1300,"0.43,0.13,0.43,0.00,0.43,0.81,0.00,1.00,0.00,0.00,0.00,0.08",25,0.17,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Knowledge panel, Related searches",309000
fujifilm gfx 50s camera,"Informational, Transactional",1300,"0.13,0.05,0.24,0.00,0.02,1.00,0.53,0.35,0.44,0.00,0.00,0.24",8,0.53,1.00,"Sitelinks, Image, Image pack, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches, Popular products",10
fujifilm xf1 camera,"Informational, Transactional",1300,"0.35,0.10,1.00,0.03,0.03,0.05,0.02,0.66,0.03,0.01,0.13,0.24",22,0.17,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches",364000
furbo pet camera,Transactional,1300,"0.16,0.24,0.36,0.24,0.16,0.16,0.20,0.13,0.80,0.52,0.66,1.00",22,1.44,0.27,"Sitelinks, Image, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products, Ads bottom",2
garage camera,"Informational, Transactional",1300,"0.81,0.62,0.81,0.62,0.55,0.81,0.62,0.81,0.62,1.00,0.62,0.55",24,2.86,0.94,"Sitelinks, Video, Video carousel, People also ask, Related searches, Popular products",270000000
garland camera,"Navigational, Transactional",1300,"0.81,0.81,1.00,0.81,0.62,0.81,0.81,1.00,1.00,1.00,1.00,1.00",22,0.00,0.01,"Sitelinks, Image, Video, Knowledge panel, Related searches",22900000
german camera brand,Commercial,1300,"0.05,0.05,0.05,0.05,1.00,0.10,0.07,0.05,0.66,0.10,0.07,0.08",14,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches, Popular products, Things to know",10
ghost caught on camera,"Informational, Transactional",1300,"1.00,0.81,0.61,0.81,0.81,0.81,0.81,1.00,0.81,0.81,0.61,0.81",28,0.00,0.00,"Image, Video, People also ask, Knowledge panel, Related searches",57200000
girafit window camera,"Informational, Transactional",1300,"0.00,0.00,0.00,0.03,0.24,0.52,0.44,1.00,0.52,0.52,0.44,0.66",12,0.44,1.00,"Sitelinks, AI Overview, Image, Video, Video carousel, Related searches, Popular products, Ads bottom, Ads middle",37600
good camera for travel,"Informational, Commercial",1300,"0.02,0.01,0.13,0.04,0.03,0.03,0.03,0.44,0.35,0.02,0.81,1.00",22,0.37,1.00,"Sitelinks, AI Overview, Image, Video, Related searches, Popular products",854000000
google nest indoor camera,"Informational, Transactional",1300,"0.68,0.68,0.68,0.68,0.46,0.52,0.52,0.52,0.68,0.85,0.85,1.00",30,1.51,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Knowledge panel, Discussions and forums, Related searches, Popular products, Ads bottom",8
gun camera,Commercial,1300,"0.34,0.44,0.55,0.55,0.34,0.44,0.44,0.34,0.24,0.34,0.34,1.00",10,0.23,0.04,"Sitelinks, Image, Image pack, Video, Related searches, Popular products",10
gun pointed at camera,Informational,1300,"1.00,0.79,0.79,1.00,0.79,0.79,0.63,1.00,0.79,1.00,0.79,0.79",24,0.00,0.00,"Image, Image pack, Video, Video carousel, People also ask, Related searches",191000000
gx85 camera,"Informational, Transactional",1300,"0.01,0.10,0.24,0.66,0.44,0.20,1.00,0.24,0.16,0.80,0.52,0.08",23,0.40,1.00,"Sitelinks, Video, Video carousel, Knowledge panel, Discussions and forums, Related searches",669000
half frame camera,Commercial,1300,"0.84,0.46,1.00,0.52,0.84,0.46,0.68,0.68,0.52,0.52,0.46,0.52",11,0.32,1.00,"Sitelinks, Image, Video, People also ask, Related searches, Popular products",201000000
hand holding gun pointing at camera,Informational,1300,"0.18,0.18,0.18,0.18,0.53,0.18,0.18,1.00,0.18,0.00,0.00,0.00",25,0.00,0.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches",3580000
hat camera,Commercial,1300,"0.55,0.55,0.62,0.81,0.45,0.81,0.62,0.81,0.81,1.00,0.62,0.81",25,0.23,0.85,"Sitelinks, Image, Image pack, Video, Video carousel, Related searches, Popular products",2050000000
hello kitty polaroid camera,"Informational, Transactional",1300,"0.54,0.83,1.00,0.46,0.34,0.29,0.23,0.23,0.23,0.29,0.23,0.20",30,0.41,0.98,"Sitelinks, Image pack, Video, Knowledge panel, Related searches, Popular products",2730000
heyday digital camera,Commercial,1300,"0.24,0.44,1.00,0.52,0.66,0.27,0.27,0.27,0.20,0.13,0.13,0.13",24,0.21,0.98,"Sitelinks, Image pack, Video, Video carousel, Related searches",2330000
hidden body camera,Commercial,1300,"1.00,0.81,0.81,0.62,0.81,1.00,0.55,0.81,0.81,0.81,0.55,0.44",4,0.28,0.98,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",476000000
hidden camera for massage,Informational,1300,"0.44,0.24,0.16,0.13,0.65,0.82,1.00,0.65,0.82,0.01,0.30,0.65",27,0.00,0.00,"Sitelinks, People also ask",10
hidden camera gayporn,,1300,"0.45,0.25,0.16,0.13,0.65,0.83,1.00,0.65,0.65,0.01,0.30,0.55",9,0.00,0.00,,8
hidden camera glasses,Commercial,1300,"0.46,0.52,1.00,0.68,0.52,0.84,0.52,0.84,1.00,0.52,0.84,0.68",30,0.38,0.96,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Explore brands, Related searches, Popular products",99900000
hidden camera in massage parlor,"Informational, Transactional",1300,"0.06,0.06,0.08,1.00,0.09,0.83,0.66,0.66,0.55,0.83,0.45,0.55",26,0.00,0.00,,6250000
hidden massage parlor cameras,Informational,1300,"0.19,0.06,0.30,0.04,1.00,0.01,0.09,0.23,0.04,0.12,0.16,0.01",29,0.00,0.00,People also ask,1110000
hidden toilet camera,Commercial,1300,"0.36,0.20,1.00,0.27,0.20,0.80,0.13,0.44,0.20,0.27,0.27,0.20",27,0.50,1.00,Sitelinks,62900000
homekit cameras,Commercial,1300,"0.66,1.00,0.34,0.66,0.34,0.55,0.31,0.15,0.20,0.55,0.12,0.31",29,0.52,1.00,"Sitelinks, Image, Video, People also ask, Discussions and forums, Related searches",11800000
honda element rear view camera mod,Commercial,1300,"1.00,0.00,0.00,0.00",23,0.00,0.00,"Sitelinks, Image pack, Video, Related searches, Popular products",162000
how does a camera work,Informational,1300,"0.55,0.41,1.00,0.55,0.55,0.67,0.55,0.36,0.55,0.30,0.41,0.55",23,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",1890000000
how to add a camera in defold,Informational,1300,"1.00,0.00,0.00",17,0.00,0.00,"Featured snippet, Image pack, Video, Video carousel, Related searches",
how to add cameras to your blink network,Informational,1300,"1.00,0.00,0.00",18,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Discussions and forums, Related searches",9
how to draw a camera,Informational,1300,"0.65,0.44,0.34,0.44,0.44,0.44,0.44,0.82,0.34,0.24,0.82,1.00",25,0.00,0.00,"Image, Image pack, Video, People also ask, Discussions and forums, Related searches",419000000
how to leave camera black when recording,Informational,1300,"1.00,0.00,0.00",23,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",494000000
how to set up blink camera,Informational,1300,"0.84,0.84,0.84,0.68,0.52,0.52,0.46,0.68,0.84,1.00,0.52,0.68",23,1.12,0.02,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",51000000
how to set up ring camera,Informational,1300,"0.68,0.52,0.84,0.68,0.52,0.52,0.46,0.52,0.68,1.00,0.68,0.68",29,2.14,0.02,"Featured snippet, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches",535000000
how to switch off iphone camera sound,Informational,1300,"0.37,0.00,0.68,0.08,1.00,0.84,0.84,1.00,1.00,0.02,0.37,0.84",30,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Related searches",207000000
hurricane ridge camera,"Informational, Transactional",1300,"0.85,1.00,0.46,1.00,0.85,0.52,0.46,0.31,1.00,0.46,0.52,1.00",20,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches",2250000
hx9v sony camera,"Informational, Transactional",1300,"0.01,0.00,0.02,0.01,0.01,0.01,0.36,0.19,1.00,0.00,0.08,0.19",24,0.17,0.96,"Sitelinks, Video, Video carousel, People also ask, Knowledge panel, Discussions and forums, Related searches, Related products",198000
i 90 cameras,Informational,1300,"0.08,0.43,0.81,1.00,0.43,0.20,0.10,0.10,0.08,0.07,0.08,0.05",24,0.00,0.00,"Image, Video, Related searches",2060000000
ice fishing camera,"Informational, Commercial",1300,"0.07,0.24,0.67,1.00,0.67,0.07,0.02,0.02,0.02,0.04,0.04,0.06",14,0.31,0.93,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",56700000
idaho 511 cameras,"Navigational, Transactional",1300,"0.16,0.80,1.00,0.80,0.52,0.16,0.11,0.05,0.09,0.09,0.02,0.07",28,0.00,0.00,"Image, Video, Related searches",265000
iegeek camera,Transactional,1300,"1.00,0.62,0.81,0.62,0.62,0.81,1.00,0.81,0.55,0.81,0.62,0.81",27,0.62,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Related searches, Popular products",9
inexpensive vlogging camera,Commercial,1300,"0.13,0.07,0.24,0.79,1.00,1.00,1.00,0.79,0.79,0.36,0.41,0.05",29,0.25,1.00,"Sitelinks, Image, Video, Video carousel, People also ask, Discussions and forums, Related searches, Popular products",608000
infrared thermography cameras,Commercial,1300,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.08,0.00,0.03,0.01",18,0.96,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Discussions and forums, Related searches, Popular products, Things to know, Ads top, Ads bottom",10
intraoral camera,Commercial,1300,"0.68,0.68,0.46,0.52,0.68,0.68,0.84,0.68,0.68,0.84,1.00,1.00",21,5.09,1.00,"Image, Video, Video carousel, People also ask, Related searches, Ads top, Ads bottom, Ads middle",2440000
ion camera snapcam,Informational,1300,"0.03,0.16,0.22,0.10,0.81,0.07,0.65,0.05,1.00,0.01,0.20,0.43",18,0.20,0.19,"Sitelinks, Image pack, Video, Video carousel, Discussions and forums, Related searches, Popular products",14600
ip camera porn,"Informational, Commercial",1300,"0.36,0.41,0.08,0.16,0.03,0.79,0.02,0.79,1.00,0.66,0.79,1.00",27,0.00,0.00,,52400000
iphone camera blank screen,Informational,1300,"0.16,0.03,0.10,0.04,0.44,0.66,1.00,0.66,0.80,0.01,0.03,0.44",26,0.00,0.00,"Sitelinks, AI Overview, Video, Video carousel, Short videos, People also ask, Related searches",135000000
iphone camera dots,Informational,1300,"0.04,0.01,0.02,0.03,0.03,0.01,0.54,0.35,0.54,0.00,0.04,1.00",26,0.00,0.00,"Sitelinks, AI Overview, Image pack, Video, Video carousel, People also ask, Related searches",35600000
iphone camera stopped working,Informational,1300,"0.79,0.79,1.00,0.54,0.79,0.24,0.79,0.29,0.20,0.37,0.41,0.37",21,0.58,0.00,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Related searches",453000000
ir camera android,Commercial,1300,"0.45,0.62,0.81,0.81,1.00,1.00,1.00,0.81,0.62,0.81,0.62,0.62",22,0.56,0.93,"Sitelinks, Image, Video, Video carousel, Related searches, Popular products",323000000
japanese camera brands,Informational,1300,"0.08,0.07,0.07,0.13,0.05,0.53,1.00,0.35,0.08,0.08,0.13,0.07",13,0.00,0.08,"Sitelinks, AI Overview, Video, Related searches",57800000
julian ca camera,"Informational, Commercial",1300,"0.03,0.03,0.02,0.66,1.00,0.00,0.02,0.02,0.02,0.04,0.12,0.01",23,0.00,0.00,"Sitelinks, Image, Video, People also ask, Related searches",20700000
kate spade camera bag,"Informational, Transactional",1300,"0.46,0.69,1.00,0.52,0.46,0.46,0.52,0.69,0.52,0.85,0.69,0.69",15,1.06,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",3350000
kitamura camera,"Navigational, Transactional",1300,"0.46,0.52,0.68,1.00,0.52,0.84,0.46,0.68,0.52,0.68,0.68,0.68",27,2.33,0.07,"Sitelinks, Image, Image pack, Video, Video carousel, People also ask, Related searches, See results about",2130000
la cameras,Navigational,1300,"0.44,0.34,0.34,0.44,0.13,0.30,0.24,1.00,0.65,0.55,0.44,0.55",30,0.00,0.01,"Sitelinks, Video, Knowledge panel, Related searches",1270000000
las vegas traffic cameras,"Informational, Commercial",1300,"0.68,1.00,0.84,0.52,0.25,0.38,0.30,0.46,0.84,0.84,0.68,0.52",12,0.00,0.00,"Sitelinks, Image, Video, Related searches",7310000
leather camera backpack,Commercial,1300,"0.44,1.00,0.55,0.34,0.44,0.34,0.24,0.44,0.30,0.24,0.20,0.44",15,0.84,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",10
lenovo camera not working,Informational,1300,"1.00,0.67,0.51,0.84,0.84,0.67,0.67,0.51,0.51,0.47,0.51,0.67",28,5.19,0.01,"Sitelinks, AI Overview, Video, Video carousel, People also ask, Discussions and forums, Related searches",122000000
lens shade camera,Commercial,1300,"0.00,0.07,0.24,0.03,0.35,1.00,0.81,0.02,0.05,0.00,0.00,0.00",15,0.33,0.23,"Sitelinks, Image, Video, Video carousel, Discussions and forums, Related searches, Popular products",19700000
license plate camera,"Informational, Transactional",1300,"1.00,0.81,1.00,0.81,0.62,1.00,0.81,0.81,0.62,0.81,0.81,0.81",24,2.52,1.00,"Sitelinks, Image, Image pack, Video, People also ask, Related searches, Popular products",122000000
